id,Timestamp,Category,Money,Description,Details
412237961,2021-08-27T00:03:28.810532+00:00,interest,-125,Bond interest payment,"{""bond value"": ""$25,000"", ""interest"": ""0.5%"", ""owner"": ""Vogtland SE""}"
412237951,2021-08-27T00:03:28.792605+00:00,interest,-150,Bond interest payment,"{""bond value"": ""$30,000"", ""interest"": ""0.5%"", ""owner"": ""HANS IM PECH GmbH""}"
412228733,2021-08-27T00:03:11.866589+00:00,interest,1295,Bond yield,"{""bond value"": ""$185,000"", ""interest"": ""0.7%"", ""issuer"": ""INVERSIONES KEOS""}"
412138185,2021-08-26T23:10:14.793624+00:00,market,1235000,Jet engine market order filled,"{""resource"": ""Jet engine"", ""amount"": 247, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Atalent"", ""profit"": 68231}"
412138053,2021-08-26T23:09:52.353782+00:00,market,190000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 38, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""tOnKaTruCKS"", ""profit"": 10497}"
412135120,2021-08-26T23:02:20.761657+00:00,market,20000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 4, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""AKINCI"", ""profit"": 1104}"
412133406,2021-08-26T22:58:20.141308+00:00,market,125000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 25, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Opic Etod"", ""profit"": 6906}"
412118520,2021-08-26T22:20:07.949448+00:00,market,300000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 60, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Kejpson I.N.C"", ""profit"": 16574}"
412116880,2021-08-26T22:15:56.626513+00:00,market,60000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 12, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Hasdat Ag"", ""profit"": 3314}"
412116208,2021-08-26T22:14:21.767748+00:00,market,10000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 2, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""ELDORADO ROADS"", ""profit"": 552}"
412112695,2021-08-26T22:06:45.656958+00:00,market,20000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 4, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""LM ILIMITADA"", ""profit"": 1104}"
412111147,2021-08-26T22:04:28.445208+00:00,market,180000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 36, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Buksi a.s."", ""profit"": 9944}"
412109536,2021-08-26T22:01:28.053803+00:00,market,125000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 25, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""YOU NAME IT"", ""profit"": 6906}"
412109510,2021-08-26T22:01:23.927600+00:00,market,10000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 2, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Pawnee Corp"", ""profit"": 552}"
412104436,2021-08-26T21:50:49.838451+00:00,market,40000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 8, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Bendercorp"", ""profit"": 2209}"
412102427,2021-08-26T21:46:51.385932+00:00,market,15000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 3, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": "".Fox."", ""profit"": 828}"
412098125,2021-08-26T21:38:51.770414+00:00,market,40000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 8, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Pollux Inc"", ""profit"": 2209}"
412089597,2021-08-26T21:21:22.563545+00:00,market,80000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 16, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""BMC Instruments"", ""profit"": 4419}"
412088700,2021-08-26T21:19:38.521688+00:00,market,50000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 10, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Big Digit"", ""profit"": 2762}"
412084939,2021-08-26T21:12:46.109996+00:00,market,350000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 70, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Shogun no michi"", ""profit"": 19336}"
412080392,2021-08-26T21:04:05.099312+00:00,fees,-175050,Market fees selling Jet engine,{}
412080391,2021-08-26T21:04:05.096327+00:00,market,2985000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 597, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Yashem Inc."", ""profit"": -10134}"
412077185,2021-08-26T20:58:20.116006+00:00,sales,-37841,Looking for aerospace contracts,{}
412077179,2021-08-26T20:58:19.560128+00:00,sales,-37841,Looking for aerospace contracts,{}
412077172,2021-08-26T20:58:19.067273+00:00,sales,-37841,Looking for aerospace contracts,{}
412077154,2021-08-26T20:58:18.083145+00:00,sales,-37841,Looking for aerospace contracts,{}
412077130,2021-08-26T20:58:16.772789+00:00,sales,-37841,Looking for aerospace contracts,{}
412041874,2021-08-26T19:55:17.562008+00:00,contract,-46250,Aluminium contract from ArtursCompany,"{""quantity"": ""2,500"", ""quality"": 3, ""price"": ""$18.500""}"
411967773,2021-08-26T17:40:30.319621+00:00,sales,228060,Sales order fulfilled,"{""COGS"": ""$198,800"", ""items"": ""$210,002"", ""quality bonus"": ""$18,058"", ""search cost"": ""$37,841"", ""profit"": ""$-8,581""}"
411967749,2021-08-26T17:40:26.114726+00:00,sales,193004,Sales order fulfilled,"{""COGS"": ""$167,945"", ""items"": ""$180,512"", ""quality bonus"": ""$12,492"", ""search cost"": ""$37,841"", ""profit"": ""$-12,782""}"
411967732,2021-08-26T17:40:23.527701+00:00,sales,304122,Sales order fulfilled,"{""COGS"": ""$245,541"", ""items"": ""$267,108"", ""quality bonus"": ""$37,014"", ""search cost"": ""$37,841"", ""profit"": ""$20,739""}"
411967704,2021-08-26T17:40:19.191372+00:00,sales,158370,Sales order fulfilled,"{""COGS"": ""$130,641"", ""items"": ""$144,086"", ""quality bonus"": ""$14,284"", ""search cost"": ""$37,841"", ""profit"": ""$-10,112""}"
411967667,2021-08-26T17:40:14.827812+00:00,sales,211184,Sales order fulfilled,"{""COGS"": ""$168,941"", ""items"": ""$181,396"", ""quality bonus"": ""$29,788"", ""search cost"": ""$37,841"", ""profit"": ""$4,401""}"
411679267,2021-08-26T08:14:04.611885+00:00,production,-120973,Production of Jet engine,"{""amount"": 128, ""price"": ""$4719.58"", ""quality"": 4}"
411679245,2021-08-26T08:14:00.736110+00:00,production,-120973,Production of Jet engine,"{""amount"": 128, ""price"": ""$4719.58"", ""quality"": 4}"
411679194,2021-08-26T08:13:55.933559+00:00,production,-120973,Production of Jet engine,"{""amount"": 128, ""price"": ""$4719.58"", ""quality"": 4}"
411679169,2021-08-26T08:13:52.177551+00:00,production,-120973,Production of Jet engine,"{""amount"": 128, ""price"": ""$4719.58"", ""quality"": 4}"
411679141,2021-08-26T08:13:47.363409+00:00,production,-120973,Production of Jet engine,"{""amount"": 128, ""price"": ""$4719.58"", ""quality"": 4}"
411679111,2021-08-26T08:13:42.877477+00:00,production,-120973,Production of Jet engine,"{""amount"": 128, ""price"": ""$4719.58"", ""quality"": 4}"
411679091,2021-08-26T08:13:38.995841+00:00,production,-120973,Production of Jet engine,"{""amount"": 128, ""price"": ""$4719.58"", ""quality"": 4}"
411679062,2021-08-26T08:13:34.464920+00:00,production,-120973,Production of Jet engine,"{""amount"": 128, ""price"": ""$4719.58"", ""quality"": 4}"
411679041,2021-08-26T08:13:29.718142+00:00,production,-120973,Production of Jet engine,"{""amount"": 128, ""price"": ""$4719.58"", ""quality"": 4}"
411679003,2021-08-26T08:13:22.828104+00:00,production,-120973,Production of Jet engine,"{""amount"": 128, ""price"": ""$4719.58"", ""quality"": 4}"
411665146,2021-08-26T07:38:41.239889+00:00,contract,-138000,Construction units contract from Boklevski Constructions Inc.,"{""quantity"": ""60"", ""quality"": 0, ""price"": ""$2300.000""}"
411665144,2021-08-26T07:38:41.193399+00:00,contract,-304990,Aerospace research contract from Carneiro inc.,"{""quantity"": ""1,000"", ""quality"": 0, ""price"": ""$304.990""}"
411665141,2021-08-26T07:38:41.145554+00:00,contract,-48250,Aluminium contract from Reymans,"{""quantity"": ""2,500"", ""quality"": 3, ""price"": ""$19.300""}"
411665136,2021-08-26T07:38:41.085504+00:00,contract,-39000,Reinforced concrete contract from Boklevski Constructions Inc.,"{""quantity"": ""240"", ""quality"": 0, ""price"": ""$162.500""}"
411665125,2021-08-26T07:38:40.162642+00:00,contract,-7584,Planks contract from Boklevski Constructions Inc.,"{""quantity"": ""960"", ""quality"": 1, ""price"": ""$7.900""}"
411665122,2021-08-26T07:38:40.009338+00:00,contract,-6930,Bricks contract from Boklevski Constructions Inc.,"{""quantity"": ""3,300"", ""quality"": 1, ""price"": ""$2.100""}"
411616889,2021-08-26T05:53:11.554153+00:00,market,834300,Jet engine market order filled,"{""resource"": ""Jet engine"", ""amount"": 162, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""LEONARDO I.A.M."", ""profit"": 68035}"
411608854,2021-08-26T05:36:44.779093+00:00,market,51500,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 10, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""Avolution Ltd."", ""profit"": 4199}"
411607174,2021-08-26T05:33:57.197861+00:00,market,20600,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 4, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""Federico01"", ""profit"": 1679}"
411601401,2021-08-26T05:23:27.498370+00:00,market,103000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 20, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""StartDown"", ""profit"": 8399}"
411599691,2021-08-26T05:19:37.771980+00:00,market,20600,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 4, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""King Enterprises LLC"", ""profit"": 1679}"
411597903,2021-08-26T05:16:09.357812+00:00,market,10300,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 2, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""TOKMAKLAR LUX JET"", ""profit"": 839}"
411597553,2021-08-26T05:15:23.552058+00:00,market,226600,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 44, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""TOKMAKLAR LUX JET"", ""profit"": 18478}"
411562322,2021-08-26T04:02:23.495999+00:00,executive salaries,-11701,Executive salaries,{}
411545042,2021-08-26T03:34:16.209681+00:00,market,103000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 20, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""Urban AirTaxi"", ""profit"": 8399}"
411544422,2021-08-26T03:32:32.141198+00:00,market,195700,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 38, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""Urban AirTaxi"", ""profit"": 15959}"
411511017,2021-08-26T02:12:24.055890+00:00,executive training,-10000,Executive training: Communication workshop,"{""executive name"": ""Matthew d'Oriola""}"
411510959,2021-08-26T02:12:13.960810+00:00,executive salaries,-4113,Severance package for former executive Dana Lazutina,{}
411510921,2021-08-26T02:12:09.860677+00:00,executive training,-10000,Executive training: Accounting seminar,"{""executive name"": ""Kosuke Yegor""}"
411490132,2021-08-26T01:20:00.985066+00:00,market,20600,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 4, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""Zacar S.A"", ""profit"": 1679}"
411490080,2021-08-26T01:19:53.946942+00:00,market,10300,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 2, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""AjRose incorporated"", ""profit"": 839}"
411488782,2021-08-26T01:16:25.467315+00:00,market,185400,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 36, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""Brazilian Aerospace"", ""profit"": 15119}"
411488064,2021-08-26T01:14:31.451149+00:00,contract,-920000,High grade e-comps contract from Gedoch,"{""quantity"": ""1,000"", ""quality"": 3, ""price"": ""$920.000""}"
411487460,2021-08-26T01:12:54.414192+00:00,market,185400,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 36, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""Next Level Aerospace"", ""profit"": 15119}"
411486028,2021-08-26T01:09:29.477063+00:00,fees,-68289,Market fees selling Jet engine,{}
411486027,2021-08-26T01:09:29.472575+00:00,market,309000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 60, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""DageNity"", ""profit"": -43090}"
411482127,2021-08-26T01:00:15.780523+00:00,contract,487000,Jet engine contract signed by Made in Biafra,"{""quantity"": ""100"", ""quality"": 4, ""price"": ""$4870.000"", ""profit"": ""13,997.38""}"
411482080,2021-08-26T01:00:11.199618+00:00,contract,487000,Jet engine contract signed by Made in Biafra,"{""quantity"": ""100"", ""quality"": 4, ""price"": ""$4870.000"", ""profit"": ""13,997.38""}"
411481566,2021-08-26T00:58:38.199818+00:00,contract,-46250,Aluminium contract from ArtursCompany,"{""quantity"": ""2,500"", ""quality"": 3, ""price"": ""$18.500""}"
411481553,2021-08-26T00:58:35.810134+00:00,contract,-920000,High grade e-comps contract from Gedoch,"{""quantity"": ""1,000"", ""quality"": 3, ""price"": ""$920.000""}"
411481544,2021-08-26T00:58:34.409126+00:00,contract,-920000,High grade e-comps contract from Gedoch,"{""quantity"": ""1,000"", ""quality"": 3, ""price"": ""$920.000""}"
411481531,2021-08-26T00:58:31.869188+00:00,contract,-535000,Satellite contract from Huxxy Enterprises,"{""quantity"": ""10"", ""quality"": 5, ""price"": ""$53500.000""}"
411438925,2021-08-26T00:06:32.429564+00:00,interest,-800,Bond interest payment,"{""bond value"": ""$160,000"", ""interest"": ""0.5%"", ""owner"": ""Aditiara Company""}"
411438918,2021-08-26T00:06:32.409819+00:00,interest,-75,Bond interest payment,"{""bond value"": ""$15,000"", ""interest"": ""0.5%"", ""owner"": ""Prosper holdings Co""}"
411438909,2021-08-26T00:06:32.385045+00:00,interest,-500,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""Nox Ira""}"
411438901,2021-08-26T00:06:32.355618+00:00,interest,-25,Bond interest payment,"{""bond value"": ""$5,000"", ""interest"": ""0.5%"", ""owner"": ""GALAXY Co.Ltd""}"
411421726,2021-08-26T00:05:49.343392+00:00,interest,-5000,Bond interest payment,"{""bond value"": ""$1,000,000"", ""interest"": ""0.5%"", ""owner"": ""L4Gamer AG""}"
411421719,2021-08-26T00:05:49.326684+00:00,interest,-5150,Bond interest payment,"{""bond value"": ""$1,030,000"", ""interest"": ""0.5%"", ""owner"": ""Wheeler Ray Investments""}"
411421711,2021-08-26T00:05:49.306929+00:00,interest,-100,Bond interest payment,"{""bond value"": ""$20,000"", ""interest"": ""0.5%"", ""owner"": ""ARADTRONICA""}"
411417141,2021-08-26T00:05:39.840757+00:00,interest,-225,Bond interest payment,"{""bond value"": ""$45,000"", ""interest"": ""0.5%"", ""owner"": ""VBH Enterprises""}"
411414074,2021-08-26T00:05:33.448058+00:00,interest,-6500,Bond interest payment,"{""bond value"": ""$1,300,000"", ""interest"": ""0.5%"", ""owner"": ""GoThi FR""}"
411414066,2021-08-26T00:05:33.432296+00:00,interest,-5000,Bond interest payment,"{""bond value"": ""$1,000,000"", ""interest"": ""0.5%"", ""owner"": ""Mohawk ETH""}"
411414057,2021-08-26T00:05:33.414920+00:00,interest,-200,Bond interest payment,"{""bond value"": ""$40,000"", ""interest"": ""0.5%"", ""owner"": ""Blue Duck Corp.""}"
411414047,2021-08-26T00:05:33.397724+00:00,interest,-2125,Bond interest payment,"{""bond value"": ""$425,000"", ""interest"": ""0.5%"", ""owner"": ""Mitra Fashion Konstruksi""}"
411414039,2021-08-26T00:05:33.378551+00:00,interest,-1425,Bond interest payment,"{""bond value"": ""$285,000"", ""interest"": ""0.5%"", ""owner"": ""BlueWater Inc""}"
411414030,2021-08-26T00:05:33.359521+00:00,interest,-100,Bond interest payment,"{""bond value"": ""$20,000"", ""interest"": ""0.5%"", ""owner"": ""Tutorial 975b258""}"
411414022,2021-08-26T00:05:33.343458+00:00,interest,-50,Bond interest payment,"{""bond value"": ""$10,000"", ""interest"": ""0.5%"", ""owner"": ""HaDiKa Industree""}"
411411220,2021-08-26T00:05:27.690893+00:00,interest,-3525,Bond interest payment,"{""bond value"": ""$705,000"", ""interest"": ""0.5%"", ""owner"": ""Tuansackl Enterprise""}"
411411214,2021-08-26T00:05:27.674672+00:00,interest,-2500,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""HerZiCorp.""}"
411411207,2021-08-26T00:05:27.658898+00:00,interest,-500,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""Khrell""}"
411411201,2021-08-26T00:05:27.644476+00:00,interest,-2500,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""DMPiX""}"
411411195,2021-08-26T00:05:27.629533+00:00,interest,-2500,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""InkyInc""}"
411411187,2021-08-26T00:05:27.608838+00:00,interest,-500,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""RENDI Galinchag""}"
411411179,2021-08-26T00:05:27.588264+00:00,interest,-2500,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""MrMiniMies""}"
411411174,2021-08-26T00:05:27.572518+00:00,interest,-150,Bond interest payment,"{""bond value"": ""$30,000"", ""interest"": ""0.5%"", ""owner"": ""Gokalp Holding""}"
411411164,2021-08-26T00:05:27.550296+00:00,interest,-125,Bond interest payment,"{""bond value"": ""$25,000"", ""interest"": ""0.5%"", ""owner"": ""Vogtland SE""}"
411411155,2021-08-26T00:05:27.523719+00:00,interest,-150,Bond interest payment,"{""bond value"": ""$30,000"", ""interest"": ""0.5%"", ""owner"": ""HANS IM PECH GmbH""}"
411330938,2021-08-26T00:02:28.330333+00:00,interest,1295,Bond yield,"{""bond value"": ""$185,000"", ""interest"": ""0.7%"", ""issuer"": ""INVERSIONES KEOS""}"
411044777,2021-08-25T15:57:26.281932+00:00,market,460000,Quadcopter market order filled,"{""resource"": ""Quadcopter"", ""amount"": 500, ""quality"": 4, ""price"": ""$920.00"", ""buyer"": ""SemperFi"", ""profit"": 15000}"
411041865,2021-08-25T15:52:29.917555+00:00,contract,-2760000,High grade e-comps contract from Gedoch,"{""quantity"": ""3,000"", ""quality"": 3, ""price"": ""$920.000""}"
411039359,2021-08-25T15:47:09.710087+00:00,market,2755000,Jet engine market order filled,"{""resource"": ""Jet engine"", ""amount"": 551, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Korfox AG"", ""profit"": 148669}"
411038710,2021-08-25T15:45:44.128946+00:00,market,140000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 28, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Next Level Aerospace"", ""profit"": 7554}"
411034852,2021-08-25T15:38:12.749492+00:00,market,240000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 48, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""The Way Inc."", ""profit"": 12951}"
411024040,2021-08-25T15:19:06.257877+00:00,market,40000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 8, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Trey Box Inc"", ""profit"": 2158}"
411015381,2021-08-25T15:04:13.263054+00:00,market,20000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 4, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Silberschatten Labrador KG"", ""profit"": 1079}"
411014129,2021-08-25T15:02:36.711860+00:00,market,115000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 23, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""AlphaKevin Inc."", ""profit"": 6205}"
411012631,2021-08-25T15:00:10.531500+00:00,market,300000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 60, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Akash International"", ""profit"": 16189}"
411012310,2021-08-25T14:59:35.846969+00:00,market,115000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 23, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Big Bruzzie Enterprises"", ""profit"": 6205}"
411008041,2021-08-25T14:52:09.458292+00:00,market,10000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 2, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Capital SA"", ""profit"": 539}"
411003834,2021-08-25T14:44:38.203220+00:00,market,40000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 8, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Zacar S.A"", ""profit"": 2158}"
410999314,2021-08-25T14:36:23.652978+00:00,market,40000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 8, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""LIMERTEC Corporation"", ""profit"": 2158}"
410998556,2021-08-25T14:35:14.525752+00:00,market,40000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 8, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Poodle Ltd."", ""profit"": 2158}"
410997884,2021-08-25T14:34:09.177286+00:00,market,40000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 8, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""JumboGod"", ""profit"": 2158}"
410996751,2021-08-25T14:32:20.141292+00:00,market,25000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 5, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""JBenz inc."", ""profit"": 1349}"
410996374,2021-08-25T14:31:45.460264+00:00,market,250000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 50, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Shogun no michi"", ""profit"": 13490}"
410996063,2021-08-25T14:31:14.896765+00:00,market,15000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 3, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""JW Capital Group"", ""profit"": 809}"
410990609,2021-08-25T14:20:58.730577+00:00,market,20000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 4, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""SqwalkandTalk"", ""profit"": 1079}"
410989366,2021-08-25T14:18:47.112976+00:00,fees,-80400,Market fees selling Jet engine,{}
410989365,2021-08-25T14:18:47.108935+00:00,market,500000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 100, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Gimy252"", ""profit"": -53418}"
410987802,2021-08-25T14:16:05.424126+00:00,fees,-248,Market fees selling Power,{}
410987801,2021-08-25T14:16:05.419935+00:00,market,8266,Power market order filled,"{""resource"": ""Power"", ""amount"": 33333, ""quality"": 7, ""price"": ""$0.25"", ""buyer"": ""PT. Jepeka"", ""profit"": 18}"
410985653,2021-08-25T14:12:17.562116+00:00,market,40000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 8, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Stud Contractors"", ""profit"": 2160}"
410982651,2021-08-25T14:06:59.373752+00:00,executive salaries,-3939,Severance package for former executive Caroline Rose,{}
410982082,2021-08-25T14:06:18.855620+00:00,executive training,-10000,Executive training: Science conference,"{""executive name"": ""Betty Wang""}"
410981538,2021-08-25T14:05:20.923381+00:00,contract,-458250,High grade e-comps contract from Mugagabe,"{""quantity"": ""500"", ""quality"": 3, ""price"": ""$916.500""}"
410981506,2021-08-25T14:05:18.763497+00:00,contract,-458250,High grade e-comps contract from Mugagabe,"{""quantity"": ""500"", ""quality"": 3, ""price"": ""$916.500""}"
410981454,2021-08-25T14:05:13.836356+00:00,contract,-458250,High grade e-comps contract from Mugagabe,"{""quantity"": ""500"", ""quality"": 3, ""price"": ""$916.500""}"
410981449,2021-08-25T14:05:13.598470+00:00,contract,-280296,High grade e-comps contract from Pittsie Inc,"{""quantity"": ""306"", ""quality"": 3, ""price"": ""$916.000""}"
410981426,2021-08-25T14:05:10.667507+00:00,contract,-458250,High grade e-comps contract from Mugagabe,"{""quantity"": ""500"", ""quality"": 3, ""price"": ""$916.500""}"
410981358,2021-08-25T14:05:04.383344+00:00,contract,-458250,High grade e-comps contract from Mugagabe,"{""quantity"": ""500"", ""quality"": 3, ""price"": ""$916.500""}"
410981227,2021-08-25T14:04:51.578492+00:00,production,-241986,Production of Jet engine,"{""amount"": 257, ""price"": ""$4726.98"", ""quality"": 4}"
410980812,2021-08-25T14:04:09.993236+00:00,sales,-35460,Looking for aerospace contracts,{}
410980799,2021-08-25T14:04:09.297803+00:00,sales,-35460,Looking for aerospace contracts,{}
410980787,2021-08-25T14:04:08.544881+00:00,sales,-35460,Looking for aerospace contracts,{}
410980775,2021-08-25T14:04:08.098189+00:00,sales,-35460,Looking for aerospace contracts,{}
410980774,2021-08-25T14:04:07.685240+00:00,sales,-35460,Looking for aerospace contracts,{}
410980747,2021-08-25T14:04:04.894956+00:00,sales,233468,Sales order fulfilled,"{""COGS"": ""$191,500"", ""items"": ""$200,850"", ""quality bonus"": ""$32,618"", ""search cost"": ""$35,833"", ""profit"": ""$6,135""}"
410979110,2021-08-25T14:01:29.106937+00:00,contract,-766000,Single engine plane contract from MG SEP KING CUTS PRICES,"{""quantity"": ""20"", ""quality"": 8, ""price"": ""$38300.000""}"
410978967,2021-08-25T14:01:12.644014+00:00,sales,503555,Sales order fulfilled,"{""COGS"": ""$444,610"", ""items"": ""$484,077"", ""quality bonus"": ""$19,478"", ""search cost"": ""$35,833"", ""profit"": ""$23,111""}"
410978895,2021-08-25T14:01:06.167203+00:00,sales,314448,Sales order fulfilled,"{""COGS"": ""$274,100"", ""items"": ""$295,005"", ""quality bonus"": ""$19,443"", ""search cost"": ""$35,833"", ""profit"": ""$4,515""}"
410978707,2021-08-25T14:00:47.393217+00:00,contract,-343000,Single engine plane contract from Monsoon,"{""quantity"": ""10"", ""quality"": 2, ""price"": ""$34300.000""}"
410976621,2021-08-25T13:56:57.276655+00:00,sales,696493,Sales order fulfilled,"{""COGS"": ""$623,414"", ""items"": ""$641,670"", ""quality bonus"": ""$54,823"", ""search cost"": ""$35,833"", ""profit"": ""$37,245""}"
410976551,2021-08-25T13:56:47.922108+00:00,contract,-114000,Sub-orbital rocket contract from Shamsi Aerospace,"{""quantity"": ""1"", ""quality"": 3, ""price"": ""$114000.000""}"
